"id","c_date","campaign_name","category","campaign_id","impressions","mark_spent","clicks","leads","orders","revenue"
3826,"2021-12-14","facebook_lal","social",544756,7897665,53755,15025,2026,297,2114715
3827,"2021-12-14","instagram_blogger","influencer",374754,24154072,141714,6857,5561,322,530645
3828,"2021-12-14","banner_partner","media",39889,4632884,682377,242506,3241,47,2547023
3829,"2021-12-15","facebook_tier1","social",349043,11016296,1606989,35076,3951,71,1324229
3830,"2021-12-15","facebOOK_tier2","social",348934,11475841,267913,58638,159,101,1589679
3831,"2021-12-15","google_hot","search",89459845,15516452,1392492,23829,1383,105,1376006
3832,"2021-12-15","google_wide","search",127823,7822669,681231,47349,250,72,655389
3833,"2021-12-15","youtube_blogger","influencer",10934,9212323,446114,57366,2171,56,679364
3834,"2021-12-15","instagram_tier1","social",9034945,5712195,259569,85974,3138,141,1557441
3835,"2021-12-15","instagram_tier2","social",983498,22260125,178232,158808,2311,395,2333217
3836,"2021-12-15","facebook_retargeting","social",4387490,8147872,209125,71162,569,50,386614
3837,"2021-12-15","facebook_lal","social",544756,19409464,397157,43911,1276,207,3259067
3838,"2021-12-15","instagram_blogger","influencer",374754,13287296,254841,25155,5636,109,228172
3839,"2021-12-15","banner_partner","media",39889,15517577,131310,175862,11,7,925013
3840,"2021-12-16","facebook_tier1","social",349043,22744435,109194,202528,2897,35,552025
3841,"2021-12-16","facebOOK_tier2","social",348934,7351163,503314,153917,4526,245,3240158
3842,"2021-12-16","google_hot","search",89459845,22543037,236482,12502,1306,46,1067301
3843,"2021-12-16","google_wide","search",127823,22781324,155200,144395,7130,267,674620
3844,"2021-12-16","youtube_blogger","influencer",10934,5168644,16341,63549,1230,195,231323
3845,"2021-12-16","instagram_tier1","social",9034945,3671593,17351,4227,1603,186,85133
3846,"2021-12-16","instagram_tier2","social",983498,23721833,143064,87893,608,43,1059383
3847,"2021-12-16","facebook_retargeting","social",4387490,16935979,320586,19896,3767,76,590363
3848,"2021-12-16","facebook_lal","social",544756,24090540,36122,19818,1288,12,572545
3849,"2021-12-16","instagram_blogger","influencer",374754,11435127,675607,11429,2063,86,1005821
3850,"2021-12-16","banner_partner","media",39889,4294995,262029,12507,9015,297,110500
3851,"2021-12-17","facebook_tier1","social",349043,11865621,607209,82508,176,122,314666
3852,"2021-12-17","facebOOK_tier2","social",348934,7084369,164538,86695,275,66,287857
3853,"2021-12-17","google_hot","search",89459845,10210599,355375,42608,9327,417,928431
3854,"2021-12-17","google_wide","search",127823,15956434,217651,244874,31,51,194228
3855,"2021-12-17","youtube_blogger","influencer",10934,24068132,169136,102007,4346,55,2036993
3856,"2021-12-17","instagram_tier1","social",9034945,12735494,422096,300541,671,100,36711
3857,"2021-12-17","instagram_tier2","social",983498,7113980,41069,75239,623,7,1308798
3858,"2021-12-17","facebook_retargeting","social",4387490,11546010,293365,29098,1051,261,1666283
3859,"2021-12-17","facebook_lal","social",544756,10857002,138862,61712,6873,68,540905
3860,"2021-12-17","instagram_blogger","influencer",374754,18277823,378513,115551,2175,52,1057347
3861,"2021-12-17","banner_partner","media",39889,22026332,170805,69646,11543,373,7980
3862,"2021-12-18","facebook_tier1","social",349043,10453827,103432,39993,1219,116,478233
3863,"2021-12-18","facebOOK_tier2","social",348934,9164818,59361,86361,27,205,526350
3864,"2021-12-18","google_hot","search",89459845,11039721,341856,22425,1050,217,400008
3865,"2021-12-18","google_wide","search",127823,18488228,186595,75074,431,91,927008
3866,"2021-12-18","youtube_blogger","influencer",10934,3196904,1052938,147469,5547,24,253631
3867,"2021-12-18","instagram_tier1","social",9034945,24458469,931223,311426,1243,200,2035965
3868,"2021-12-18","instagram_tier2","social",983498,16866424,417490,69266,1194,145,132454
3869,"2021-12-18","facebook_retargeting","social",4387490,15241609,50200,192131,2799,19,694238
3870,"2021-12-18","facebook_lal","social",544756,6368254,220131,36972,214,258,1537042
3871,"2021-12-18","instagram_blogger","influencer",374754,15345876,16502,103223,1826,182,313391
3872,"2021-12-18","banner_partner","media",39889,1710939,169989,38868,85,175,1325056
3873,"2021-12-19","facebook_tier1","social",349043,15126396,95879,23368,1069,300,362188
3874,"2021-12-19","facebOOK_tier2","social",348934,12438274,214000,210188,780,491,3793010
3875,"2021-12-19","google_hot","search",89459845,15517249,66886,5443,704,173,2872369
3876,"2021-12-19","google_wide","search",127823,4905860,655525,15571,4995,49,745274
3877,"2021-12-19","youtube_blogger","influencer",10934,2720511,689972,3055,268,1,625015
3878,"2021-12-19","instagram_tier1","social",9034945,9006750,239199,11512,862,114,495407
3879,"2021-12-19","instagram_tier2","social",983498,5082796,275032,27479,1830,18,19453
3880,"2021-12-19","facebook_retargeting","social",4387490,12818298,1518253,56927,3713,80,632968
3881,"2021-12-19","facebook_lal","social",544756,8040240,213047,8311,4302,47,492370
3882,"2021-12-19","instagram_blogger","influencer",374754,8646297,583858,74548,341,52,1584
3883,"2021-12-19","banner_partner","media",39889,16258851,135315,3292,7360,32,1913008
3884,"2021-12-20","facebook_tier1","social",349043,18616793,110351,316865,116,251,1914828
3885,"2021-12-20","facebOOK_tier2","social",348934,15771962,4189,20272,915,270,1039098
3886,"2021-12-20","google_hot","search",89459845,23392267,352583,3128,819,283,1054842
3887,"2021-12-20","google_wide","search",127823,22417819,658694,127683,326,65,613216
3888,"2021-12-20","youtube_blogger","influencer",10934,17231323,185386,14165,311,290,797980
3889,"2021-12-20","instagram_tier1","social",9034945,15973774,873363,46447,1000,67,590249
3890,"2021-12-20","instagram_tier2","social",983498,6082747,300389,11834,4756,62,2359684
3891,"2021-12-20","facebook_retargeting","social",4387490,12139310,1355063,71025,2089,61,431672
3892,"2021-12-20","facebook_lal","social",544756,15951084,803461,208320,3513,140,1406796
3893,"2021-12-20","instagram_blogger","influencer",374754,16111449,1354681,9662,1997,341,945977
3894,"2021-12-20","banner_partner","media",39889,5834461,254670,169842,7497,220,1445821
3895,"2021-12-21","facebook_tier1","social",349043,7777602,223658,35073,5591,210,1167284
3896,"2021-12-21","facebOOK_tier2","social",348934,23783014,196177,61632,6870,150,50854
3897,"2021-12-21","google_hot","search",89459845,24489527,1411503,40759,10495,121,2033404
3898,"2021-12-21","google_wide","search",127823,5774066,353095,40057,5026,112,1369172
3899,"2021-12-21","youtube_blogger","influencer",10934,9539057,273582,89140,1183,146,542000
3900,"2021-12-21","instagram_tier1","social",9034945,11525904,739143,7518,983,1,842007
3901,"2021-12-21","instagram_tier2","social",983498,23992164,639334,20426,12,165,2367985
3902,"2021-12-21","facebook_retargeting","social",4387490,7728432,453719,53299,97,234,1087938
3903,"2021-12-21","facebook_lal","social",544756,14339671,133040,83948,684,51,390307
3904,"2021-12-21","instagram_blogger","influencer",374754,9735886,658803,130608,3494,28,63983
3905,"2021-12-21","banner_partner","media",39889,17436115,71668,32228,765,40,784030
3906,"2021-12-22","facebook_tier1","social",349043,2985770,182715,38848,70,114,1502150
3907,"2021-12-22","facebOOK_tier2","social",348934,9262233,239609,30511,1598,31,3021817
3908,"2021-12-22","google_hot","search",89459845,11282012,241753,2474,9282,274,3223189
3909,"2021-12-22","google_wide","search",127823,15302009,418750,7821,8631,65,559656
3910,"2021-12-22","youtube_blogger","influencer",10934,23352508,224764,158469,847,43,750740
3911,"2021-12-22","instagram_tier1","social",9034945,11092796,433606,85841,2248,17,1755404
3912,"2021-12-22","instagram_tier2","social",983498,15467268,110604,109530,1145,12,368478
3913,"2021-12-22","facebook_retargeting","social",4387490,13207880,941258,102108,11082,70,700743
3914,"2021-12-22","facebook_lal","social",544756,20710904,163839,225863,284,182,759749
3915,"2021-12-22","instagram_blogger","influencer",374754,19388003,208506,124854,295,44,465405
3916,"2021-12-22","banner_partner","media",39889,8018878,620722,12845,368,69,799872
3917,"2021-12-23","facebook_tier1","social",349043,13265925,136046,102123,4132,102,2061827
3918,"2021-12-23","facebOOK_tier2","social",348934,7467972,520543,141583,1837,37,764855
3919,"2021-12-23","google_hot","search",89459845,7474649,289646,70924,122,167,518394
3920,"2021-12-23","google_wide","search",127823,17863330,624397,278,341,133,1262414
3921,"2021-12-23","youtube_blogger","influencer",10934,8484380,1066643,2250,462,156,368925
3922,"2021-12-23","instagram_tier1","social",9034945,20608764,435227,48842,4958,369,2020458
3923,"2021-12-23","instagram_tier2","social",983498,11407615,643711,13556,3015,117,500566
3924,"2021-12-23","facebook_retargeting","social",4387490,16998242,397905,298030,744,145,122474
3925,"2021-12-23","facebook_lal","social",544756,10827729,86219,27886,813,74,773736
3926,"2021-12-23","instagram_blogger","influencer",374754,6955336,46420,28352,1558,186,1288051
3927,"2021-12-23","banner_partner","media",39889,2785145,144454,209868,2713,306,3328246
3928,"2021-12-24","facebook_tier1","social",349043,20927904,674005,23582,539,88,682075
3929,"2021-12-24","facebOOK_tier2","social",348934,6688161,219748,156537,11916,126,1177162
3930,"2021-12-24","google_hot","search",89459845,10225799,348241,4558,2086,213,267963
3931,"2021-12-24","google_wide","search",127823,24493296,613364,71511,912,21,543907
3932,"2021-12-24","youtube_blogger","influencer",10934,16661400,856977,11053,134,28,1458262
3933,"2021-12-24","instagram_tier1","social",9034945,20953975,864639,12373,10404,40,3069291
3934,"2021-12-24","instagram_tier2","social",983498,3414008,325370,58501,1903,62,301142
3935,"2021-12-24","facebook_retargeting","social",4387490,3950979,244208,262164,637,260,488117
3936,"2021-12-24","facebook_lal","social",544756,2744285,682488,36603,2321,337,622179
3937,"2021-12-24","instagram_blogger","influencer",374754,10218660,253857,60474,541,177,518262
3938,"2021-12-24","banner_partner","media",39889,18902323,412598,31148,3100,93,2816779
3939,"2021-12-25","facebook_tier1","social",349043,8703313,240058,55562,90,48,177503
3940,"2021-12-25","facebOOK_tier2","social",348934,5998875,336818,12443,1066,15,1536018
3941,"2021-12-25","google_hot","search",89459845,4186333,210476,69400,2135,164,938139
3942,"2021-12-25","google_wide","search",127823,10722640,310898,54031,793,129,465740
3943,"2021-12-25","youtube_blogger","influencer",10934,5281959,315747,53081,111,196,357424
3944,"2021-12-25","instagram_tier1","social",9034945,6207218,916227,1008,2520,74,361920
3945,"2021-12-25","instagram_tier2","social",983498,24358074,995284,50155,1823,154,1974916
3946,"2021-12-25","facebook_retargeting","social",4387490,6702364,101154,140569,6853,86,828272
3947,"2021-12-25","facebook_lal","social",544756,7416528,592695,16239,2874,133,564808
3948,"2021-12-25","instagram_blogger","influencer",374754,11867541,178779,13111,65,442,2037496
3949,"2021-12-25","banner_partner","media",39889,15966106,54226,229229,1077,127,17573
3950,"2021-12-26","facebook_tier1","social",349043,19012075,534161,38319,11738,159,2007692
3951,"2021-12-26","facebOOK_tier2","social",348934,22895368,264404,151285,1685,208,785033
3952,"2021-12-26","google_hot","search",89459845,10786584,142792,43905,11447,18,1730873
3953,"2021-12-26","google_wide","search",127823,13889993,111709,65329,1097,288,592946
3954,"2021-12-26","youtube_blogger","influencer",10934,6475237,142270,62695,480,113,1716083
3955,"2021-12-26","instagram_tier1","social",9034945,24480191,588379,18491,783,146,143157
3956,"2021-12-26","instagram_tier2","social",983498,19537930,206378,109471,3210,294,1656962
3957,"2021-12-26","facebook_retargeting","social",4387490,16256737,512163,18235,1550,28,522687
3958,"2021-12-26","facebook_lal","social",544756,16175045,270194,5150,1963,102,46610
3959,"2021-12-26","instagram_blogger","influencer",374754,12836402,307865,15767,1299,145,40097
3960,"2021-12-26","banner_partner","media",39889,15468901,372258,194455,1667,258,467232
3961,"2021-12-27","facebook_tier1","social",349043,6166212,228667,35228,1023,29,120541
3962,"2021-12-27","facebOOK_tier2","social",348934,9323930,153134,260068,888,63,824023
3963,"2021-12-27","google_hot","search",89459845,4493687,464177,19959,1890,164,753214
3964,"2021-12-27","google_wide","search",127823,17451658,469971,15668,4740,169,1909750
3965,"2021-12-27","youtube_blogger","influencer",10934,3830269,27997,200943,2918,40,570497
3966,"2021-12-27","instagram_tier1","social",9034945,9565101,271731,18588,3286,411,3363888
3967,"2021-12-27","instagram_tier2","social",983498,18267796,23628,198205,391,88,635283
3968,"2021-12-27","facebook_retargeting","social",4387490,22576162,1064045,172084,5921,9,916456
3969,"2021-12-27","facebook_lal","social",544756,3638085,22906,125077,2588,424,1031060
3970,"2021-12-27","instagram_blogger","influencer",374754,8380144,275294,63637,2149,337,879404
3971,"2021-12-27","banner_partner","media",39889,8040554,115254,5714,10262,85,1238820
3972,"2021-12-28","facebook_tier1","social",349043,14995361,374472,28661,223,61,650140
3973,"2021-12-28","facebOOK_tier2","social",348934,3533271,181851,45700,2256,56,444921
3974,"2021-12-28","google_hot","search",89459845,20069049,401814,40043,707,185,2817803
3975,"2021-12-28","google_wide","search",127823,16384596,37013,284353,3386,278,511417
3976,"2021-12-28","youtube_blogger","influencer",10934,18117626,108223,5808,9295,274,449453
3977,"2021-12-28","instagram_tier1","social",9034945,17278303,167570,175114,1090,63,143469
3978,"2021-12-28","instagram_tier2","social",983498,16527752,404118,68918,110,268,3669447
3979,"2021-12-28","facebook_retargeting","social",4387490,4321432,210866,8944,2375,63,1239751
3980,"2021-12-28","facebook_lal","social",544756,9017107,54515,692,1426,139,1665178
3981,"2021-12-28","instagram_blogger","influencer",374754,5676171,336090,22945,1236,83,31971
3982,"2021-12-28","banner_partner","media",39889,5155457,323011,31196,1699,38,1368971
3983,"2021-12-29","facebook_tier1","social",349043,12973168,160574,49655,134,201,406115
3984,"2021-12-29","facebOOK_tier2","social",348934,17437254,14033,286487,920,24,1751210
3985,"2021-12-29","google_hot","search",89459845,11708327,294143,23058,1957,317,286593
3986,"2021-12-29","google_wide","search",127823,9357007,316562,52086,1112,42,2396984
3987,"2021-12-29","youtube_blogger","influencer",10934,16200771,238597,15073,1164,47,1356813
3988,"2021-12-29","instagram_tier1","social",9034945,23289597,59270,31019,7339,116,1233977
3989,"2021-12-29","instagram_tier2","social",983498,6604976,370885,151812,1054,103,122469
3990,"2021-12-29","facebook_retargeting","social",4387490,16929584,100339,36541,1258,26,85745
3991,"2021-12-29","facebook_lal","social",544756,20720483,241508,25203,1317,146,1462684
3992,"2021-12-29","instagram_blogger","influencer",374754,18332633,195740,176242,70,92,660939
3993,"2021-12-29","banner_partner","media",39889,7788244,1213094,35377,477,486,852155
3994,"2021-12-30","facebook_tier1","social",349043,12716311,249933,131496,60,82,661168
3995,"2021-12-30","facebOOK_tier2","social",348934,8684973,665336,1297,394,56,1522825
